Kalman: No, Frame: 89, Points: [[-3064, 703, 3593], [-3044, 703, 3593], [-3064, 723, 3593], [-3044, 723, 3593], [-3064, 703, 3613], [-3044, 703, 3613], [-3064, 723, 3613], [-3044, 723, 3613]]
Kalman: No, Frame: 89, Points: [[-3, -23, -267], [17, -23, -267], [-3, -3, -267], [17, -3, -267], [-3, -23, -247], [17, -23, -247], [-3, -3, -247], [17, -3, -247]]
Kalman: Yes, Frame: 90, Points: [[-3, -23, -265], [17, -23, -265], [-3, -3, -265], [17, -3, -265], [-3, -23, -245], [17, -23, -245], [-3, -3, -245], [17, -3, -245]]
Kalman: No, Frame: 90, Points: [[-4, -23, -260], [16, -23, -260], [-4, -3, -260], [16, -3, -260], [-4, -23, -240], [16, -23, -240], [-4, -3, -240], [16, -3, -240]]
Kalman: Yes, Frame: 91, Points: [[-3, -23, -266], [17, -23, -266], [-3, -3, -266], [17, -3, -266], [-3, -23, -246], [17, -23, -246], [-3, -3, -246], [17, -3, -246]]
Kalman: No, Frame: 91, Points: [[-3, -23, -264], [17, -23, -264], [-3, -3, -264], [17, -3, -264], [-3, -23, -244], [17, -23, -244], [-3, -3, -244], [17, -3, -244]]
Kalman: Yes, Frame: 92, Points: [[-3, -23, -265], [17, -23, -265], [-3, -3, -265], [17, -3, -265], [-3, -23, -245], [17, -23, -245], [-3, -3, -245], [17, -3, -245]]
Kalman: No, Frame: 92, Points: [[-3, -22, -256], [17, -22, -256], [-3, -2, -256], [17, -2, -256], [-3, -22, -236], [17, -22, -236], [-3, -2, -236], [17, -2, -236]]
Kalman: Yes, Frame: 93, Points: [[-3, -23, -265], [17, -23, -265], [-3, -3, -265], [17, -3, -265], [-3, -23, -245], [17, -23, -245], [-3, -3, -245], [17, -3, -245]]
Kalman: Yes, Frame: 93, Points: [[-279, 81, 3593], [-259, 81, 3593], [-279, 101, 3593], [-259, 101, 3593], [-279, 81, 3613], [-259, 81, 3613], [-279, 101, 3613], [-259, 101, 3613]]
Kalman: No, Frame: 93, Points: [[-3, -22, -266], [17, -22, -266], [-3, -2, -266], [17, -2, -266], [-3, -22, -246], [17, -22, -246], [-3, -2, -246], [17, -2, -246]]
Kalman: No, Frame: 93, Points: [[-273, 74, 3593], [-253, 74, 3593], [-273, 94, 3593], [-253, 94, 3593], [-273, 74, 3613], [-253, 74, 3613], [-273, 94, 3613], [-253, 94, 3613]]
Kalman: Yes, Frame: 94, Points: [[-3, -23, -265], [17, -23, -265], [-3, -3, -265], [17, -3, -265], [-3, -23, -245], [17, -23, -245], [-3, -3, -245], [17, -3, -245]]
Kalman: No, Frame: 94, Points: [[-3, -22, -259], [17, -22, -259], [-3, -2, -259], [17, -2, -259], [-3, -22, -239], [17, -22, -239], [-3, -2, -239], [17, -2, -239]]
Kalman: Yes, Frame: 95, Points: [[-3, -23, -264], [17, -23, -264], [-3, -3, -264], [17, -3, -264], [-3, -23, -244], [17, -23, -244], [-3, -3, -244], [17, -3, -244]]
Kalman: No, Frame: 95, Points: [[-3, -22, -258], [17, -22, -258], [-3, -2, -258], [17, -2, -258], [-3, -22, -238], [17, -22, -238], [-3, -2, -238], [17, -2, -238]]
Kalman: Yes, Frame: 96, Points: [[-3, -23, -263], [17, -23, -263], [-3, -3, -263], [17, -3, -263], [-3, -23, -243], [17, -23, -243], [-3, -3, -243], [17, -3, -243]]
Kalman: No, Frame: 96, Points: [[-3, -22, -257], [17, -22, -257], [-3, -2, -257], [17, -2, -257], [-3, -22, -237], [17, -22, -237], [-3, -2, -237], [17, -2, -237]]
Kalman: Yes, Frame: 97, Points: [[-3, -23, -263], [17, -23, -263], [-3, -3, -263], [17, -3, -263], [-3, -23, -243], [17, -23, -243], [-3, -3, -243], [17, -3, -243]]
Kalman: Yes, Frame: 97, Points: [[85, -44, -1290], [105, -44, -1290], [85, -24, -1290], [105, -24, -1290], [85, -44, -1270], [105, -44, -1270], [85, -24, -1270], [105, -24, -1270]]
Kalman: No, Frame: 97, Points: [[-2, -24, -258], [18, -24, -258], [-2, -4, -258], [18, -4, -258], [-2, -24, -238], [18, -24, -238], [-2, -4, -238], [18, -4, -238]]
Kalman: No, Frame: 97, Points: [[85, -44, -1290], [105, -44, -1290], [85, -24, -1290], [105, -24, -1290], [85, -44, -1270], [105, -44, -1270], [85, -24, -1270], [105, -24, -1270]]
Kalman: Yes, Frame: 98, Points: [[-3, -23, -262], [17, -23, -262], [-3, -3, -262], [17, -3, -262], [-3, -23, -242], [17, -23, -242], [-3, -3, -242], [17, -3, -242]]
Kalman: No, Frame: 98, Points: [[-2, -22, -257], [18, -22, -257], [-2, -2, -257], [18, -2, -257], [-2, -22, -237], [18, -22, -237], [-2, -2, -237], [18, -2, -237]]
Kalman: Yes, Frame: 99, Points: [[-3, -23, -262], [17, -23, -262], [-3, -3, -262], [17, -3, -262], [-3, -23, -242], [17, -23, -242], [-3, -3, -242], [17, -3, -242]]
Kalman: No, Frame: 99, Points: [[-2, -22, -258], [18, -22, -258], [-2, -2, -258], [18, -2, -258], [-2, -22, -238], [18, -22, -238], [-2, -2, -238], [18, -2, -238]]
Kalman: Yes, Frame: 100, Points: [[-3, -22, -261], [17, -22, -261], [-3, -2, -261], [17, -2, -261], [-3, -22, -241], [17, -22, -241], [-3, -2, -241], [17, -2, -241]]
Kalman: No, Frame: 100, Points: [[-2, -22, -258], [18, -22, -258], [-2, -2, -258], [18, -2, -258], [-2, -22, -238], [18, -22, -238], [-2, -2, -238], [18, -2, -238]]
